en
T,en,Balkas,ru,Р вЂ?Р В°Р В»РЎвЂ¦Р В°РЎв‚¬
T,en,Dzhezkazg,ru,Р вЂ“Р ВµР В·Р С”Р В°Р В·Р С–Р В°Р Р…
T,en,Temirtau,ru,Р СћР ВµР С?Р С‘РЎР‚РЎвЂљР В°РЎС“
T,en,Shakhtin,ru,Р РЃР В°РЎвЂ¦РЎвЂљР С‘Р Р…РЎРѓР С”
R,en,Kostanay obl,ru,Р С™Р С•РЎРѓРЎвЂљР В°Р Р…Р В°Р в„–РЎРѓР С”Р В°РЎРЏ Р С•Р В±Р В»
T,en,Sarykoly,ru,Р РЋР В°РЎР‚РЎвЂ№Р С”Р С•Р В»РЎРЉ
T,en,Rudnyi,ru,Р В РЎС“Р Т‘Р Р…РЎвЂ№Р в„–
T,en,Zhitikar,ru,Р вЂ“Р С‘РЎвЂљР С‘Р С”Р В°РЎР‚Р В°
T,en,Arkalyk,ru,Р С’РЎР‚Р С”Р В°Р В»РЎвЂ№Р С”
T,en,Kostanai,ru,Р С™Р С•РЎРѓРЎвЂљР В°Р Р…Р В°Р в„–
T,en,Lisakovsk,ru,Р вЂєР С‘РЎРѓР В°Р С”Р С•Р Р†РЎРѓР С”
R,en,Kyzylorda obl,ru,Р С™РЎвЂ№Р В·РЎвЂ№Р В»Р С•РЎР‚Р Т‘Р С‘Р Р…РЎРѓР С”Р В°РЎРЏ Р С•Р В±Р В»
T,en,Kizilorda,ru,Р С™РЎвЂ№Р В·РЎвЂ№Р В»Р С•РЎР‚Р Т‘Р В°
T,en,Baikonur,ru,Р вЂ?Р В°Р в„–Р С”Р С•Р Р…РЎС“РЎР‚
T,en,Aralsk ,ru,Р С’РЎР‚Р В°Р В»РЎРЉРЎРѓР С”
R,en,Mangystau obl,ru,Р СљР В°Р Р…Р С–Р С‘РЎРѓРЎвЂљР В°РЎС“РЎРѓР С”Р В°РЎРЏ Р С•Р В±Р В»
T,en,Zhanaoze,ru,Р вЂ“Р В°Р Р…Р В°Р С•Р В·Р ВµР Р…
T,en,Aqtau,ru,Р С’Р С”РЎвЂљР В°РЎС“
R,en,Pavlodar obl,ru,Р СџР В°Р Р†Р В»Р С•Р Т‘Р В°РЎР‚РЎРѓР С”Р В°РЎРЏ Р С•Р В±Р В»
T,en,Aksu,ru,Р С’Р С”РЎРѓРЎС“
T,en,Pavlodar,ru,Р СџР В°Р Р†Р В»Р С•Р Т‘Р В°РЎР‚
T,en,Irtyshs,ru,Р ?РЎР‚РЎвЂљРЎвЂ№РЎв‚¬РЎРѓР С”
T,en,Ekibastuz,ru,Р В­Р С”Р С‘Р В±Р В°РЎРѓРЎвЂљРЎС“Р В·
R,en,South Kazakhstan obl,ru,Р В®Р В¶Р Р…Р С•-Р С™Р В°Р В·Р В°РЎвЂ¦РЎРѓРЎвЂљР В°Р Р…РЎРѓР С”Р В°РЎРЏ Р С•Р В±Р В»
T,en,Shardar,ru,Р РЃР В°РЎР‚Р Т‘Р В°РЎР‚Р В°
T,en,Turkestan,ru,Р СћРЎС“РЎР‚Р С”Р ВµРЎРѓРЎвЂљР В°Р Р…
T,en,Saryagas,ru,Р РЋР В°РЎР‚РЎвЂ№Р В°Р С–Р В°РЎв‚¬
T,en,Lenger,ru,Р вЂєР ВµР Р…Р С–Р ВµРЎР‚
T,en,Kentau,ru,Р С™Р ВµР Р…РЎвЂљР В°РЎС“
T,en,Dzhetis,ru,Р вЂ“Р ВµРЎвЂљРЎвЂ№РЎРѓР В°Р в„–
T,en,Shymken,ru,Р РЃРЎвЂ№Р С?Р С”Р ВµР Р…РЎвЂљ
R,en,Akmola obl,ru,Р С’Р С”Р С?Р С•Р В»Р С‘Р Р…РЎРѓР С”Р В°РЎРЏ Р С•Р В±Р В»
T,en,Schuchi,ru,Р В©РЎС“РЎвЂЎР С‘Р Р…РЎРѓР С”
T,en,Stepnogorsk,ru,Р РЋРЎвЂљР ВµР С—Р Р…Р С•Р С–Р С•РЎР‚РЎРѓР С”
T,en,Makinsk,ru,Р СљР В°Р С”Р С‘Р Р…РЎРѓР С”
T,en,Koksheta,ru,Р С™Р С•Р С”РЎв‚¬Р ВµРЎвЂљР В°РЎС“
T,en,Ermentau,ru,Р вЂўРЎР‚Р С?Р ВµР Р…РЎвЂљР В°РЎС“
T,en,Derzavinsk,ru,Р вЂќР ВµРЎР‚Р В¶Р В°Р Р†Р С‘Р Р…РЎРѓР С”
T,en,Atbasar,ru,Р С’РЎвЂљР В±Р В°РЎРѓР В°РЎР‚
T,en,Akkol ,ru,Р С’Р С”Р С”Р С•Р В»РЎРЉ
R,en,Aktobe obl,ru,Р С’Р С”РЎвЂљРЎР‹Р В±Р С‘Р Р…РЎРѓР С”Р В°РЎРЏ Р С•Р В±Р В»
T,en,Emba,ru,Р В­Р С?Р В±Р В°
T,en,Xromtau,ru,Р ТђРЎР‚Р С•Р С?РЎвЂљР В°РЎС“
T,en,Alga,ru,Р С’Р В»Р С–Р В°
T,en,Kandyagas,ru,Р С™Р В°Р Р…Р Т‘РЎвЂ№Р В°Р С–Р В°РЎв‚¬
R,en,North Kazakhstan obl,ru,Р РЋР ВµР Р†Р ВµРЎР‚Р С•-Р С™Р В°Р В·Р В°РЎвЂ¦РЎРѓРЎвЂљР В°Р Р…РЎРѓР С”Р В°РЎРЏ Р С•Р В±Р В»
T,en,Petropavlovsk,ru,Р СџР ВµРЎвЂљРЎР‚Р С•Р С—Р В°Р Р†Р В»Р С•Р Р†РЎРѓР С”
R,en,Astana,ru,Р С’РЎРѓРЎвЂљР В°Р Р…Р В°
T,en,Astana,ru,Р С’РЎРѓРЎвЂљР В°Р Р…Р В°
R,en,Almaty,ru,Р С’Р В»Р С?Р В°РЎвЂљРЎвЂ№
T,en,Almaty,ru,Р С’Р В»Р С?Р В°РЎвЂљРЎвЂ№
